customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06061,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,106.85,1238.93,No
CUST-06062,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,One year,No,Mailed check,106.44,504.77,No
CUST-06063,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,89.33,4496.18,No
CUST-06064,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,82.49,3517.41,No
CUST-06065,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,21.47,175.89,No
CUST-06066,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,94.81,1694.56,No
CUST-06067,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29.15,1943.87,No
CUST-06068,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,45.98,820.81,No
CUST-06069,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,75.15,5159.23,No
CUST-06070,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,One year,Yes,Mailed check,65.17,4623.34,No
CUST-06071,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),21.58,1276.19,No
CUST-06072,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,102.4,4102.13,No
CUST-06073,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,107.88,3658.81,No
CUST-06074,Male,0,No,No,70,Yes,No,DSL,No,No,Two year,Yes,Credit card (automatic),88.19,6158.86,No
CUST-06075,Female,0,Yes,No,45,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,74.11,3295.15,No
CUST-06076,Female,0,No,No,58,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,116.07,6776.71,No
CUST-06077,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,32.0,1574.62,No
CUST-06078,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,93.79,3155.76,No
CUST-06079,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,32.84,1503.3,No
CUST-06080,Female,1,No,No,15,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,58.18,833.95,No
CUST-06081,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,78.55,5514.66,No
CUST-06082,Female,0,No,No,50,Yes,No,DSL,No,No,Two year,No,Credit card (automatic),93.71,4685.02,No
CUST-06083,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.37,664.0,No
CUST-06084,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.06,3130.1,No
CUST-06085,Male,1,Yes,No,3,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,73.82,237.72,No
CUST-06086,Male,0,No,Yes,51,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,73.29,3668.46,No
CUST-06087,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,83.76,5551.05,No
CUST-06088,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,50.39,2433.46,No
CUST-06089,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),74.05,1212.88,No
CUST-06090,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,38.98,320.62,No
CUST-06091,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),38.69,518.43,No
CUST-06092,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),77.66,5039.77,No
CUST-06093,Female,1,No,No,4,No,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,88.55,448.65,Yes
CUST-06094,Male,1,Yes,No,10,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),32.04,302.09,No
CUST-06095,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,32.28,538.3,No
CUST-06096,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,76.53,4000.69,No
CUST-06097,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.01,277.73,No
CUST-06098,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),59.24,4135.64,No
CUST-06099,Female,0,Yes,Yes,9,No,No phone service,DSL,No,No,Two year,Yes,Bank transfer (automatic),60.07,489.73,No
CUST-06100,Male,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),37.86,852.41,No
CUST-06101,Female,0,No,Yes,24,No,No phone service,DSL,No,No,Month-to-month,No,Mailed check,20.13,517.17,No
CUST-06102,Female,1,No,Yes,4,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,105.32,382.56,No
CUST-06103,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),91.5,2208.58,No
CUST-06104,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Electronic check,89.05,5314.56,No
CUST-06105,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.65,250.03,No
CUST-06106,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.1,6134.17,Yes
CUST-06107,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),113.57,4573.92,No
CUST-06108,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.57,4190.69,No
CUST-06109,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,46.51,2486.25,No
CUST-06110,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,77.06,2704.94,No
CUST-06111,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,64.23,3639.31,Yes
CUST-06112,Female,0,No,No,40,Yes,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),75.64,3032.25,No
CUST-06113,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Mailed check,71.76,4843.81,No
CUST-06114,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Two year,Yes,Mailed check,105.88,4884.49,No
CUST-06115,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),85.18,1087.82,No
CUST-06116,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Two year,No,Credit card (automatic),38.88,1078.87,No
CUST-06117,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,26.3,229.14,No
CUST-06118,Male,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),62.44,1095.34,No
CUST-06119,Male,0,No,No,36,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),21.56,734.98,No
CUST-06120,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),51.83,118.74,No
CUST-06121,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,One year,No,Mailed check,56.8,2824.61,No
CUST-06122,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,Two year,No,Mailed check,57.56,3793.98,No
CUST-06123,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),117.94,6179.89,No
CUST-06124,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.39,2186.88,No
CUST-06125,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.52,1028.94,No
CUST-06126,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Mailed check,32.94,1918.19,No
CUST-06127,Female,1,No,No,67,No,No phone service,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),71.1,4678.46,No
CUST-06128,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,35.37,2048.16,No
CUST-06129,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,81.63,4758.64,No
CUST-06130,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,35.52,471.14,No
CUST-06131,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.67,5406.17,No
CUST-06132,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.63,3973.93,Yes
CUST-06133,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,24.25,273.04,No
CUST-06134,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,61.97,2491.2,No
CUST-06135,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Two year,No,Mailed check,66.1,3783.81,No
CUST-06136,Male,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),99.11,5203.67,Yes
CUST-06137,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,66.79,857.21,No
CUST-06138,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,76.75,996.66,No
CUST-06139,Male,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),99.12,5614.65,No
CUST-06140,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,75.98,3004.22,No
CUST-06141,Male,0,Yes,Yes,45,No,No phone service,DSL,No,No,Month-to-month,No,Bank transfer (automatic),55.83,2435.75,No
CUST-06142,Female,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Two year,No,Mailed check,28.58,960.59,No
CUST-06143,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),92.99,251.33,No
CUST-06144,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,No,Two year,No,Electronic check,107.11,555.95,No
CUST-06145,Male,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),117.01,1282.15,No
CUST-06146,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.66,7955.87,No
CUST-06147,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),99.74,5524.18,No
CUST-06148,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,84.35,831.65,No
CUST-06149,Male,1,No,Yes,34,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),98.15,3234.45,No
CUST-06150,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Two year,No,Bank transfer (automatic),63.21,4219.18,No
CUST-06151,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,79.48,2519.66,No
CUST-06152,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),54.87,3885.75,Yes
CUST-06153,Female,1,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,One year,No,Credit card (automatic),52.67,3484.19,No
CUST-06154,Male,1,No,No,70,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.67,6698.8,No
CUST-06155,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,65.39,2611.73,No
CUST-06156,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,41.22,2684.73,No
CUST-06157,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,40.19,1265.7,No
CUST-06158,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Bank transfer (automatic),105.92,2118.23,No
CUST-06159,Male,0,No,Yes,57,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,87.78,4970.68,No
CUST-06160,Male,0,No,No,50,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3786.9,No
CUST-06161,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.09,1429.32,Yes
CUST-06162,Male,1,No,No,12,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,63.08,822.07,No
CUST-06163,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,25.74,1812.33,No
CUST-06164,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),65.49,2527.43,No
CUST-06165,Male,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),99.55,1660.96,No
CUST-06166,Female,0,Yes,No,45,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),58.8,2736.43,Yes
CUST-06167,Female,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,58.36,561.72,Yes
CUST-06168,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),21.57,1483.16,No
CUST-06169,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),65.78,1448.4,Yes
CUST-06170,Male,1,No,No,70,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card (automatic),22.53,1486.47,No
CUST-06171,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,77.03,2992.4,No
CUST-06172,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),70.68,140.0,Yes
CUST-06173,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.0,3789.96,No
CUST-06174,Female,0,No,No,49,Yes,No,DSL,Yes,No,One year,Yes,Bank transfer (automatic),78.18,3872.27,No
CUST-06175,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.34,2701.65,No
CUST-06176,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,Yes,One year,No,Mailed check,71.62,2331.13,No
CUST-06177,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),89.97,2008.11,No
CUST-06178,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.4,125.89,No
CUST-06179,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,Yes,One year,No,Bank transfer (automatic),82.11,1429.84,No
CUST-06180,Female,1,No,No,38,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,111.66,4277.85,No
CUST-06181,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Two year,No,Credit card (automatic),49.91,1839.6,No
CUST-06182,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),82.66,5327.56,No
CUST-06183,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,102.13,1001.16,No
CUST-06184,Male,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),71.18,3040.51,Yes
CUST-06185,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),91.8,4407.1,No
CUST-06186,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,51.1,2301.37,No
CUST-06187,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.61,861.09,No
CUST-06188,Female,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,Two year,No,Credit card (automatic),86.76,4746.85,No
CUST-06189,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,90.54,3172.31,No
CUST-06190,Female,0,No,No,28,No,No phone service,Fiber optic,No,No,One year,No,Credit card (automatic),113.7,3202.74,No
CUST-06191,Male,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Mailed check,42.48,73.42,No
CUST-06192,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.82,823.77,No
CUST-06193,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Two year,Yes,Credit card (automatic),45.05,1947.21,No
CUST-06194,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,28.01,1614.98,No
CUST-06195,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,One year,Yes,Mailed check,60.32,4207.32,No
CUST-06196,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.41,3079.02,No
CUST-06197,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),47.04,2125.85,No
CUST-06198,Male,0,No,No,20,Yes,No,DSL,No,No,One year,Yes,Bank transfer (automatic),49.7,986.25,No
CUST-06199,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,56.04,1337.71,No
CUST-06200,Male,1,No,Yes,61,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,118.88,7218.83,No
CUST-06201,Male,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.3,5706.12,Yes
CUST-06202,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card (automatic),27.14,673.71,No
CUST-06203,Male,1,No,Yes,26,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.24,2825.6,No
CUST-06204,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),83.33,571.88,No
CUST-06205,Male,0,Yes,No,42,Yes,No,DSL,No,No,Two year,No,Mailed check,109.06,4532.42,No
CUST-06206,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),54.17,2482.17,No
CUST-06207,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),66.45,3515.25,No
CUST-06208,Male,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.62,6462.72,Yes
CUST-06209,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,One year,No,Mailed check,47.26,1769.98,No
CUST-06210,Male,1,No,No,69,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,111.55,7722.07,No
CUST-06211,Male,1,No,Yes,53,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,102.85,5468.47,No
CUST-06212,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.06,1773.74,No
CUST-06213,Male,1,Yes,Yes,26,No,No phone service,Fiber optic,No,No,Two year,No,Electronic check,52.43,1316.88,No
CUST-06214,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,43.58,2054.84,No
CUST-06215,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),53.09,938.88,No
CUST-06216,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,115.46,1029.57,No
CUST-06217,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,53.31,3439.88,No
CUST-06218,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,One year,No,Electronic check,76.52,4071.53,No
CUST-06219,Male,0,No,Yes,51,Yes,No,DSL,No,Yes,Two year,No,Electronic check,60.37,3050.81,No
CUST-06220,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,59.62,2322.54,No
CUST-06221,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,39.34,185.32,No
CUST-06222,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.71,147.29,Yes
CUST-06223,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,104.94,6827.15,No
CUST-06224,Male,0,No,Yes,29,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,24.95,761.18,No
CUST-06225,Male,1,No,Yes,11,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card (automatic),108.92,1168.17,No
CUST-06226,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,86.55,4966.38,No
CUST-06227,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.67,2219.27,No
CUST-06228,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,82.59,1757.99,No
CUST-06229,Female,1,Yes,Yes,39,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),49.63,1886.06,No
CUST-06230,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,Yes,Two year,No,Mailed check,61.51,2773.75,No
CUST-06231,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),99.93,6550.71,No
CUST-06232,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),50.64,1826.27,Yes
CUST-06233,Male,0,Yes,No,65,Yes,No,DSL,No,Yes,Two year,No,Credit card (automatic),67.0,4358.86,No
CUST-06234,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,21.96,1491.7,No
CUST-06235,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,93.36,3159.35,No
CUST-06236,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Two year,No,Mailed check,61.77,1881.29,No
CUST-06237,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.54,2004.66,Yes
CUST-06238,Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),31.47,55.79,No
CUST-06239,Male,0,Yes,No,25,Yes,No,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.17,3005.58,No
CUST-06240,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.25,2150.77,No
CUST-06241,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,83.5,5670.04,No
CUST-06242,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,78.12,4865.75,No
CUST-06243,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.51,4989.21,No
CUST-06244,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.38,32.98,No
CUST-06245,Male,0,No,No,64,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),95.59,6110.43,No
CUST-06246,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),58.25,4002.66,No
CUST-06247,Female,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,61.12,589.39,No
CUST-06248,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,87.27,267.21,No
CUST-06249,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,98.43,3421.15,Yes
CUST-06250,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Two year,No,Electronic check,86.69,5140.26,No
CUST-06251,Female,1,No,No,61,Yes,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),109.99,6712.06,No
CUST-06252,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),48.52,1542.84,No
CUST-06253,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,110.06,1134.02,No
CUST-06254,Male,0,Yes,No,36,No,No phone service,DSL,Yes,No,Month-to-month,No,Mailed check,33.09,1306.96,No
CUST-06255,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,Two year,Yes,Electronic check,85.95,4200.56,No
CUST-06256,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,74.76,5237.1,No
CUST-06257,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,69.46,3515.58,No
